id,tweet_id,inbound_text,outbound_text,intent
129,100129,@AppleSupport Forgot my Apple ID password and lost access to my recovery phone number. What do I do?,You will need to start Account Recovery at https://iforgot.apple.com. This automated process evaluates your identity and may take a few days for security reasons.,ACCOUNT_SECURITY
130,100130,@AppleSupport Forgot my Apple ID password and lost access to my recovery phone number. What do I do?,You will need to start Account Recovery at https://iforgot.apple.com. This automated process evaluates your identity and may take a few days for security reasons.,ACCOUNT_SECURITY
131,100131,Anyone having this issue? My Apple ID is disabled in the App Store and iTunes. How do I fix this?,An account disabled in App Store/iTunes usually relates to a billing review. Please visit https://getsupport.apple.com to connect securely with our account safety team.,ACCOUNT_SECURITY
132,100132,Anyone having this issue? Received a suspicious text claiming my iCloud has been suspended with a weird link.,This sounds like a phishing attempt. Apple never sends SMS links asking for credentials. Please forward the message to reportphishing@apple.com and do not click any links.,ACCOUNT_SECURITY
133,100133,Help please! My Apple ID has been locked for security reasons and I can't access my purchases!,"We understand how concerning this is. If your account is locked, please visit https://iforgot.apple.com to unlock it with your trusted phone number or email.",ACCOUNT_SECURITY
134,100134,Anyone having this issue? Received a suspicious text claiming my iCloud has been suspended with a weird link.,This sounds like a phishing attempt. Apple never sends SMS links asking for credentials. Please forward the message to reportphishing@apple.com and do not click any links.,ACCOUNT_SECURITY
135,100135,Need help ASAP! My Apple ID has been locked for security reasons and I can't access my purchases!,"We understand how concerning this is. If your account is locked, please visit https://iforgot.apple.com to unlock it with your trusted phone number or email.",ACCOUNT_SECURITY
136,100136,Anyone having this issue? Someone tried to sign into my Apple ID from another city and I got a 2FA notification!,"Thanks for flagging. If you didn't initiate this sign-in, tap 'Don't Allow' immediately and change your Apple ID password at https://appleid.apple.com to secure your account.",ACCOUNT_SECURITY
137,100137,My Apple ID is disabled in the App Store and iTunes. How do I fix this?,An account disabled in App Store/iTunes usually relates to a billing review. Please visit https://getsupport.apple.com to connect securely with our account safety team.,ACCOUNT_SECURITY
138,100138,Can someone assist me? My Apple ID is disabled in the App Store and iTunes. How do I fix this?,An account disabled in App Store/iTunes usually relates to a billing review. Please visit https://getsupport.apple.com to connect securely with our account safety team.,ACCOUNT_SECURITY
139,100139,Help please! My Apple ID has been locked for security reasons and I can't access my purchases!,"We understand how concerning this is. If your account is locked, please visit https://iforgot.apple.com to unlock it with your trusted phone number or email.",ACCOUNT_SECURITY
140,100140,Question for @AppleSupport: My Apple ID is disabled in the App Store and iTunes. How do I fix this?,An account disabled in App Store/iTunes usually relates to a billing review. Please visit https://getsupport.apple.com to connect securely with our account safety team.,ACCOUNT_SECURITY
141,100141,Need help ASAP! My Apple ID has been locked for security reasons and I can't access my purchases!,"We understand how concerning this is. If your account is locked, please visit https://iforgot.apple.com to unlock it with your trusted phone number or email.",ACCOUNT_SECURITY
142,100142,Question for @AppleSupport: I got an alert saying two-factor authentication was requested on a new Mac in another country.,"Safety first! Select 'Don't Allow' on the prompt. Next, visit https://appleid.apple.com immediately to review trusted devices and change your password.",ACCOUNT_SECURITY
143,100143,"Hey @AppleSupport, Someone tried to sign into my Apple ID from another city and I got a 2FA notification!","Thanks for flagging. If you didn't initiate this sign-in, tap 'Don't Allow' immediately and change your Apple ID password at https://appleid.apple.com to secure your account.",ACCOUNT_SECURITY
144,100144,"Hey @AppleSupport, Forgot my Apple ID password and lost access to my recovery phone number. What do I do?",You will need to start Account Recovery at https://iforgot.apple.com. This automated process evaluates your identity and may take a few days for security reasons.,ACCOUNT_SECURITY
145,100145,@AppleSupport Someone tried to sign into my Apple ID from another city and I got a 2FA notification!,"Thanks for flagging. If you didn't initiate this sign-in, tap 'Don't Allow' immediately and change your Apple ID password at https://appleid.apple.com to secure your account.",ACCOUNT_SECURITY
146,100146,Need help ASAP! My Apple ID has been locked for security reasons and I can't access my purchases!,"We understand how concerning this is. If your account is locked, please visit https://iforgot.apple.com to unlock it with your trusted phone number or email.",ACCOUNT_SECURITY
147,100147,Can someone assist me? I got an alert saying two-factor authentication was requested on a new Mac in another country.,"Safety first! Select 'Don't Allow' on the prompt. Next, visit https://appleid.apple.com immediately to review trusted devices and change your password.",ACCOUNT_SECURITY
148,100148,Question for @AppleSupport: My Apple ID is disabled in the App Store and iTunes. How do I fix this?,An account disabled in App Store/iTunes usually relates to a billing review. Please visit https://getsupport.apple.com to connect securely with our account safety team.,ACCOUNT_SECURITY
149,100149,Question for @AppleSupport: Someone tried to sign into my Apple ID from another city and I got a 2FA notification!,"Thanks for flagging. If you didn't initiate this sign-in, tap 'Don't Allow' immediately and change your Apple ID password at https://appleid.apple.com to secure your account.",ACCOUNT_SECURITY
150,100150,Question for @AppleSupport: My Apple ID has been locked for security reasons and I can't access my purchases!,"We understand how concerning this is. If your account is locked, please visit https://iforgot.apple.com to unlock it with your trusted phone number or email.",ACCOUNT_SECURITY
151,100151,Can someone assist me? Forgot my Apple ID password and lost access to my recovery phone number. What do I do?,You will need to start Account Recovery at https://iforgot.apple.com. This automated process evaluates your identity and may take a few days for security reasons.,ACCOUNT_SECURITY
152,100152,@AppleSupport My Apple ID is disabled in the App Store and iTunes. How do I fix this?,An account disabled in App Store/iTunes usually relates to a billing review. Please visit https://getsupport.apple.com to connect securely with our account safety team.,ACCOUNT_SECURITY
